,CD,Year,Month,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,fs_openhours,fs_open,trs_permits,paper_baskets,mgp_baskets,total_number_of_households,hh_compost_num,hh_compost_percent,shape_area,wfr_avg_recycling,wfr_avg_refuse,wfr_avg_bulk,bigbelly,seasonal_wire_litter_basket,highend_basket,publicspacereceptacle,wire_basket,total_litter_baskets,Count311,pct_bach_deg,over65_rate,under18_rate,pct_white_nh,poverty_rate,pct_hh_rent_burd,mean_commute,unemployment,crime_per_1000,pop_density,numbldgs,unitstotal,asland_sqft,pct_clean_strts,pct_lot_area_open_space,pct_lot_area_public_facility_institution,pct_lot_area_res_1_2_family_bldg,pct_lot_area_res_multifamily_walkup,restaurant,business
2609,QN03,2019,2,4046.6,315.3,403.0,0.0,17.2,1.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,39,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19538,57952,12.90937665,100.0,1.93,6.63,43.21,18.58,1307,745
2610,QN03,2019,3,4415.2,349.2,438.5,0.0,17.2,1.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,48,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19538,57952,12.90937665,100.0,1.93,6.63,43.21,18.58,1307,752
2611,QN03,2019,4,4971.7,334.3,448.7,0.0,17.2,1.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,46,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19538,57952,12.90937665,100.0,1.93,6.63,43.21,18.58,1307,765
2612,QN03,2019,5,5362.9,387.8,498.1,0.0,30.1,2.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,40,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19538,57952,12.90937665,100.0,1.93,6.63,43.21,18.58,1307,772
2613,QN03,2019,6,5096.3,385.4,478.8,0.0,30.1,2.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,48,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19538,57952,12.90937665,100.0,1.93,6.63,43.21,18.58,1307,784
2614,QN03,2019,8,5224.6,385.7,502.8,0.0,30.1,2.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,42,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19520,58079,12.89215549,100.0,1.93,6.63,43.21,18.58,1307,771
2615,QN03,2019,9,4771.7,342.7,448.3,0.0,30.1,2.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,26,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19520,58079,12.89215549,100.0,1.93,6.63,43.21,18.58,1307,784
2616,QN03,2019,10,5031.1,379.1,491.8,0.0,30.1,2.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,22,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19582,58286,13.24929028,100.0,1.93,6.63,43.21,18.58,1307,790
2617,QN03,2019,11,4719.3,331.9,438.8,0.0,30.1,2.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,16,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19582,58286,13.24929028,100.0,1.93,6.63,43.21,18.58,1307,793
2618,QN03,2019,12,4953.0,426.6,496.4,0.0,17.2,1.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,20,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19582,58286,13.24929028,100.0,1.93,6.63,43.21,18.58,1307,772
2619,QN03,2020,1,4658.7,410.6,540.7,0.0,17.2,1.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,22,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19582,58284,13.24500355,100.0,1.93,6.63,43.21,18.58,1307,774
2620,QN03,2020,2,4172.5,315.1,435.8,0.0,17.2,1.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,25,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19582,58284,13.24500355,100.0,1.93,6.63,43.21,18.58,1307,781
2621,QN03,2020,3,4577.8,324.9,483.8,0.0,17.2,1.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,14,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19330,58284,13.19745529,100.0,1.93,6.63,43.21,18.58,1307,746
2622,QN03,2020,4,4465.5,335.6,567.5,0.0,17.2,1.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,11,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19330,58284,13.19745529,100.0,1.93,6.63,43.21,18.58,1307,753
2623,QN03,2020,5,5416.8,398.3,607.4,0.0,30.1,2.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,25,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19330,58284,13.19745529,100.0,1.93,6.63,43.21,18.58,1307,748
2624,QN03,2020,6,6035.7,452.7,672.7,0.0,30.1,2.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,36,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19325,58217,13.20240105,100.0,1.93,6.63,43.21,18.58,1307,727
2625,QN03,2020,7,6005.3,487.1,712.3,0.0,30.1,2.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,46,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19325,58217,13.20240105,100.0,1.93,6.63,43.21,18.58,1307,733
2626,QN03,2020,8,5808.5,427.5,635.4,0.0,30.1,2.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,56,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19325,58217,13.20240105,100.0,1.93,6.63,43.21,18.58,1307,740
2627,QN03,2020,9,5584.6,433.2,625.9,0.0,30.1,2.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,46,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19324,58178,13.20168219,100.0,1.93,6.63,43.21,18.58,1307,742
2628,QN03,2020,10,5410.9,446.4,631.2,0.0,30.1,2.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,31,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19326,58170,13.20190591,100.0,1.93,6.63,43.21,18.58,1307,748
2629,QN03,2020,11,5239.0,373.5,542.2,0.0,30.1,2.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,23,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19327,58243,13.4635965,100.0,1.93,6.63,43.21,18.58,1307,751
2630,QN03,2020,12,5214.1,504.2,637.7,0.0,17.2,1.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,21,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19327,58243,13.4635965,100.0,1.93,6.63,43.21,18.58,1307,700
2631,QN03,2021,1,4691.4,448.8,571.3,0.0,17.2,1.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,27,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19328,58291,13.50776774,100.0,1.93,6.63,43.21,18.58,1307,704
2632,QN03,2021,2,4059.9,350.7,451.2,0.0,17.2,1.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,32,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19328,58291,13.50776774,100.0,1.93,6.63,43.21,18.58,1307,660
2633,QN03,2021,3,5383.3,397.6,553.0,0.0,17.2,1.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,41,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19328,58291,13.50776774,100.0,1.93,6.63,43.21,18.58,1307,656
2634,QN03,2021,4,4767.1,384.0,511.6,0.0,17.2,1.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,37,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19328,58291,13.50776774,100.0,1.93,6.63,43.21,18.58,1307,663
2635,QN03,2021,5,5124.7,367.1,503.7,0.0,30.1,2.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,40,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19328,58291,13.50776774,100.0,1.93,6.63,43.21,18.58,1307,663
2636,QN03,2021,6,5655.1,406.2,534.8,0.0,30.1,2.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,74,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19333,58464,13.50074001,100.0,1.93,6.63,43.21,18.58,1307,667
2637,QN03,2021,7,5570.9,431.3,550.2,0.0,30.1,2.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,59,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19333,58464,13.50074001,100.0,1.93,6.63,43.21,18.58,1307,651
2638,QN03,2021,8,5233.7,351.4,485.6,0.0,30.1,2.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,88,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19333,58464,13.50074001,100.0,1.93,6.63,43.21,18.58,1307,662
2639,QN03,2021,9,5449.2,421.9,530.5,0.0,30.1,2.0,0.0,0.0,0.0,53596,0,0.0,0.0008271413084762996,1.0,2.0,2.0,0.0,0.0,2.0,2.0,13.0,17.0,76,20.9,12.8,22.1,12.2,22.1,52.7,42.8,3.4,7.8,57290.607935670574,19325,59016,13.45971323,100.0,1.93,6.63,43.21,18.58,1307,665
2640,QN04,2016,11,3962.9,330.5,342.6,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,36,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,795
2641,QN04,2016,12,3970.8,437.4,429.8,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,13,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,747
2642,QN04,2017,1,3855.9,347.7,382.7,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,28,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,762
2643,QN04,2017,2,3337.0,276.8,325.3,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,31,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,735
2644,QN04,2017,3,3741.1,320.8,367.3,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,19,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,732
2645,QN04,2017,4,3815.6,317.2,364.9,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,18,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,744
2646,QN04,2017,5,4321.1,336.3,394.1,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,27,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,758
2647,QN04,2017,6,4270.1,372.5,424.0,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,25,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,775
2648,QN04,2017,7,4215.7,341.9,398.1,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,41,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,758
2649,QN04,2017,8,4250.7,352.8,408.9,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,37,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,761
2650,QN04,2017,9,3940.2,334.6,393.2,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,47,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,771
2651,QN04,2017,10,3958.7,306.0,370.4,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,32,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,776
2652,QN04,2017,11,3997.2,349.8,394.0,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,19,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,788
2653,QN04,2017,12,3754.7,388.9,412.5,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,20,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,679
2654,QN04,2018,1,3847.0,351.9,394.8,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,16,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,686
2655,QN04,2018,2,3429.7,298.1,343.0,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,8,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,696
2656,QN04,2018,3,3752.6,329.6,405.1,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,18,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,675
2657,QN04,2018,4,3703.8,307.1,367.1,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,15,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,688
2658,QN04,2018,5,4296.5,346.0,410.8,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,30,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,701
2659,QN04,2018,6,4145.6,368.9,413.4,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,34,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,695
2660,QN04,2018,7,4240.8,346.9,394.2,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,48,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,719
2661,QN04,2018,8,4288.1,368.9,431.0,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,38,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,731
2662,QN04,2018,9,3932.6,338.8,391.5,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,38,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,732
2663,QN04,2018,10,4238.9,338.7,406.8,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,38,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,737
2664,QN04,2018,11,4074.2,352.9,406.1,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,18,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15015,57551,12.43246676,98.3,2.66,6.89,27.05,27.85,863,740
2665,QN04,2018,12,3884.0,369.1,382.7,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,20,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,14955,57678,15.62876574,98.3,2.66,6.89,27.05,27.85,863,673
2666,QN04,2019,1,3845.6,357.7,439.6,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,15,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,14955,57678,15.62876574,98.3,2.66,6.89,27.05,27.85,863,678
2667,QN04,2019,2,3363.3,282.0,345.5,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,20,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,14955,57678,15.62876574,98.3,2.66,6.89,27.05,27.85,863,641
2668,QN04,2019,3,3627.8,297.3,373.8,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,23,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,14955,57678,15.62876574,98.3,2.66,6.89,27.05,27.85,863,634
2669,QN04,2019,4,3923.7,301.6,391.7,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,27,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,14955,57678,15.62876574,98.3,2.66,6.89,27.05,27.85,863,640
2670,QN04,2019,5,4252.6,344.3,427.0,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,21,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,14955,57678,15.62876574,98.3,2.66,6.89,27.05,27.85,863,652
2671,QN04,2019,6,4091.6,349.0,410.3,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,31,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,14955,57678,15.62876574,98.3,2.66,6.89,27.05,27.85,863,662
2672,QN04,2019,8,4164.5,344.3,449.8,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,15,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,14959,61951,15.14261099,98.3,2.66,6.89,27.05,27.85,863,649
2673,QN04,2019,9,3933.2,303.6,409.4,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,14,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,14959,61951,15.14261099,98.3,2.66,6.89,27.05,27.85,863,656
2674,QN04,2019,10,4120.4,333.4,459.3,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,17,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15007,57894,15.79590465,98.3,2.66,6.89,27.05,27.85,863,662
2675,QN04,2019,11,3961.7,298.4,394.8,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,12,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15007,57894,15.79590465,98.3,2.66,6.89,27.05,27.85,863,663
2676,QN04,2019,12,4066.2,385.6,437.1,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,9,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15007,57894,15.79590465,98.3,2.66,6.89,27.05,27.85,863,640
2677,QN04,2020,1,3990.8,383.7,487.1,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,14,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15003,57741,15.75876548,98.3,2.66,6.89,27.05,27.85,863,649
2678,QN04,2020,2,3553.1,284.3,384.5,0.0,292.4,2.0,0.0,31.0,31.0,54042,0,0.0,0.0006528384449591029,0.9776354844247204,2.02236451557528,1.9552709688494403,0.0,0.0,4.0,2.0,3.0,9.0,12,21.5,11.6,23.1,6.1,23.2,54.0,43.6,3.1,5.9,73192.97274715116,15003,57741,15.75876548,98.3,2.66,6.89,27.05,27.85,863,657
