month,community_district,numbldgs,unitstotal,asland_sqft,pct_clean_strts,pct_lot_area_open_space,pct_lot_area_public_facility_institution,pct_lot_area_res_1_2_family_bldg,pct_lot_area_res_multifamily_walkup,restaurant,business
2020-10-01,QN03,3633,37095,8.380258928,83.7,20.85,12.42,10.23,12.41,618,241
2020-10-01,QN04,3315,55985,19.20101475,89.2,15.89,12.24,4.44,12.29,21,491
2020-10-01,QN05,3454,54193,10.44202753,89.1,6.7,15.95,11.95,16.63,259,523
2020-10-01,QN06,4478,37218,7.763414835,77.6,24.81,18.5,8.14,12.64,142,344
2020-10-01,QN07,4042,55797,10.0950601,83.0,7.31,21.5,9.48,14.65,239,425
2020-10-01,QN08,5462,47094,6.54895995,100.0,8.55,18.36,26.62,4.32,124,265
2020-10-01,QN09,13455,68250,6.225382625,87.9,12.89,6.34,21.49,13.91,28,496
2020-10-01,QN10,20152,52304,4.755527725,100.0,19.86,11.12,33.07,6.72,327,456
2020-10-01,QN11,15202,54965,6.63872254,100.0,0.71,17.12,39.36,8.51,173,564
2020-10-01,QN12,24534,58478,5.228158469,76.9,21.02,6.2,36.12,11.4,509,546
2020-10-01,BX01,16395,105081,14.1779716,86.4,5.19,5.33,5.25,16.9,217,857
2020-10-01,BX02,8614,94795,33.93396262,89.1,8.15,14.05,8.52,12.44,268,496
2020-10-01,BX03,17036,76268,11.26916212,80.1,3.58,11.83,24.01,27.9,310,463
2020-10-01,BX04,11538,47961,9.677239504,88.4,15.64,8.36,19.96,30.0,296,468
2020-10-01,BX05,23563,81178,8.974971195,98.8,12.88,7.57,26.48,10.95,192,673
2020-10-01,BX06,14197,60918,18.18030873,100.0,5.73,5.08,13.75,21.2,116,474
2020-10-01,BX07,14460,47067,10.00282574,97.3,27.88,3.59,15.65,11.21,1393,632
2020-10-01,BX08,8313,51727,14.07832234,83.5,5.29,9.95,18.84,31.79,4199,292
2020-10-01,BX09,8633,43386,12.75266809,98.7,1.71,19.59,32.61,15.47,4118,234
2020-10-01,BX10,24070,57067,8.534484585,98.9,22.85,14.79,36.09,9.88,2700,561
2020-10-01,BX11,29326,71615,10.47602347,93.6,2.49,4.12,43.75,27.28,3827,961
2020-10-01,BX12,24298,68878,13.60576323,98.9,5.81,7.06,39.34,21.96,1870,834
2020-10-01,BX13,7984,50661,8.474633262,100.0,25.05,7.49,13.61,7.44,1750,452
2020-10-01,BX14,16618,66814,12.76530399,90.0,3.52,8.41,47.17,9.79,2433,612
2020-10-01,BX15,30133,70885,9.258125135,99.0,3.81,8.83,51.53,8.31,420,791
2020-10-01,BX16,8573,40190,11.3939518,61.7,5.28,9.11,22.29,20.62,628,256
2020-10-01,BX17,24900,62639,10.65283104,100.0,7.51,6.86,42.64,18.29,431,504
2020-10-01,BX18,44796,69489,10.84033292,95.5,22.46,4.64,45.25,5.38,1111,702
2020-10-01,BK01,24683,99700,11.99455998,98.0,6.02,16.86,14.19,15.18,2577,1093
2020-10-01,BK02,12165,84077,15.20661695,99.1,20.68,3.54,10.44,7.65,1191,611
2020-10-01,BK03,19326,58170,13.20190591,100.0,1.93,6.63,43.21,18.58,1307,748
2020-10-01,BK04,14701,57658,15.83651894,98.3,2.66,6.89,27.05,27.85,863,631
2020-10-01,BK05,41305,72059,7.432282665,97.3,31.04,2.5,30.91,9.87,807,1023
2020-10-01,BK06,14526,60090,15.35906264,98.8,1.93,6.25,46.94,4.13,601,439
2020-10-01,BK07,48972,108960,8.264838259,99.4,13.24,7.07,42.47,7.9,1056,1170
2020-10-01,BK08,30238,64269,9.139154438,99.0,19.88,10.87,43.1,12.8,168,506
2020-10-01,BK09,29331,49539,8.555145236,97.9,4.51,4.51,55.94,10.36,348,837
2020-10-01,BK10,37141,42234,5.298596091,100.0,19.73,2.6,55.79,5.11,218,753
2020-10-01,BK11,39537,47586,9.688853379,100.0,19.93,4.95,54.85,10.78,448,439
2020-10-01,BK12,59176,87456,7.361564036,96.6,6.13,7.05,59.01,2.94,154,1125
2020-10-01,BK13,70663,65928,6.020696814,98.1,11.31,7.98,61.24,5.19,63,726
2020-10-01,BK14,20837,48766,5.246578691,93.8,18.39,5.12,41.66,4.15,120,265
2020-10-01,SI01,49262,75534,4.293224398,99.1,9.62,7.36,43.86,4.77,161,929
2020-10-01,SI02,40218,54292,4.518659712,100.0,21.05,10.92,27.85,2.17,100,760
2020-10-01,SI03,52412,63854,4.013042212,100.0,17.96,4.6,40.9,1.3,92,720
2020-11-01,MN01,1709,56697,127.2230633,100.0,4.35,31.68,0.17,0.63,3295,621
2020-11-01,MN02,5235,71986,121.3900258,98.7,3.55,9.63,4.47,10.26,1271,721
2020-11-01,MN03,4629,93396,67.12522937,93.4,14.95,11.15,0.32,8.66,580,696
2020-11-01,MN04,3827,101647,110.4348477,100.0,2.81,11.75,0.88,7.68,964,845
2020-11-01,MN05,3098,94974,515.0147733,100.0,1.59,6.49,0.09,0.67,270,1714
2020-11-01,MN06,3033,111615,201.456762,97.3,3.29,16.3,1.78,4.6,2028,709
2020-11-01,MN07,4709,135020,81.5275173,100.0,19.14,10.24,2.16,10.88,1143,662
2020-11-01,MN08,5916,160141,193.7528705,98.4,2.42,13.79,5.67,9.17,965,884
2020-11-01,MN09,2602,47960,26.91442996,97.3,15.52,23.27,2.43,10.64,205,271
2020-11-01,MN10,4601,64538,32.16656395,91.9,6.3,14.53,4.14,20.61,952,324
2020-11-01,MN11,3259,60805,18.97815762,96.5,42.54,10.63,0.36,5.08,328,404
2020-11-01,MN12,2879,77279,16.30152008,92.1,41.45,9.19,0.5,9.47,267,571
2020-11-01,QN01,4315,44190,7.264741669,86.0,6.48,10.61,5.77,7.42,87,381
2020-11-01,QN02,3218,22924,5.675487879,81.3,2.67,5.76,4.16,6.01,376,284
2020-11-01,QN03,3623,37083,8.419304157,83.7,20.85,12.42,10.23,12.41,618,241
2020-11-01,QN04,3303,56325,20.41924387,89.2,15.89,12.24,4.44,12.29,21,492
2020-11-01,QN05,3453,54194,10.46942478,89.1,6.7,15.95,11.95,16.63,259,524
2020-11-01,QN06,4467,37236,7.793279037,77.6,24.81,18.5,8.14,12.64,142,346
2020-11-01,QN07,4031,55850,10.11799494,83.0,7.31,21.5,9.48,14.65,239,427
2020-11-01,QN08,5458,47142,6.518405125,100.0,8.55,18.36,26.62,4.32,124,266
2020-11-01,QN09,13461,68441,6.134141386,87.9,12.89,6.34,21.49,13.91,28,495
2020-11-01,QN10,20146,52308,4.642398254,100.0,19.86,11.12,33.07,6.72,327,457
2020-11-01,QN11,15200,54973,6.663779684,100.0,0.71,17.12,39.36,8.51,173,566
2020-11-01,QN12,24522,58597,5.217202531,76.9,21.02,6.2,36.12,11.4,509,545
2020-11-01,BX01,16384,105265,14.67765141,86.4,5.19,5.33,5.25,16.9,217,861
2020-11-01,BX02,8616,94891,34.54930033,89.1,8.15,14.05,8.52,12.44,268,499
2020-11-01,BX03,17028,76315,11.8112934,80.1,3.58,11.83,24.01,27.9,310,465
2020-11-01,BX04,11537,48001,9.790031766,88.4,15.64,8.36,19.96,30.0,296,474
2020-11-01,BX05,23558,81169,8.679793471,98.8,12.88,7.57,26.48,10.95,192,678
2020-11-01,BX06,14174,60888,18.3573155,100.0,5.73,5.08,13.75,21.2,116,473
2020-11-01,BX07,14450,47024,10.05383734,97.3,27.88,3.59,15.65,11.21,1393,636
2020-11-01,BX08,8308,51753,14.30380279,83.5,5.29,9.95,18.84,31.79,4199,295
2020-11-01,BX09,8631,43396,12.70561005,98.7,1.71,19.59,32.61,15.47,4118,235
2020-11-01,BX10,24072,57231,8.583101564,98.9,22.85,14.79,36.09,9.88,2700,560
2020-11-01,BX11,29323,71622,10.5234217,93.6,2.49,4.12,43.75,27.28,3827,957
2020-11-01,BX12,24290,68939,13.67506045,98.9,5.81,7.06,39.34,21.96,1870,832
2020-11-01,BX13,7979,50635,8.364470083,100.0,25.05,7.49,13.61,7.44,1750,450
2020-11-01,BX14,16615,66817,12.93563457,90.0,3.52,8.41,47.17,9.79,2433,612
2020-11-01,BX15,30116,70800,9.249163295,99.0,3.81,8.83,51.53,8.31,420,782
2020-11-01,BX16,8574,40300,11.45958165,61.7,5.28,9.11,22.29,20.62,628,257
2020-11-01,BX17,24881,62715,10.72213143,100.0,7.51,6.86,42.64,18.29,431,508
2020-11-01,BX18,44792,69515,5.842433139,95.5,22.46,4.64,45.25,5.38,1111,707
2020-11-01,BK01,24657,100125,12.2519377,98.0,6.02,16.86,14.19,15.18,2577,1085
2020-11-01,BK02,12162,84680,15.93460316,99.1,20.68,3.54,10.44,7.65,1191,605
2020-11-01,BK03,19327,58243,13.4635965,100.0,1.93,6.63,43.21,18.58,1307,751
2020-11-01,BK04,14695,57718,16.08740186,98.3,2.66,6.89,27.05,27.85,863,635
2020-11-01,BK05,41301,72039,7.374318397,97.3,31.04,2.5,30.91,9.87,807,1024
2020-11-01,BK06,14525,60086,15.49481449,98.8,1.93,6.25,46.94,4.13,601,440
2020-11-01,BK07,48963,109099,8.280480327,99.4,13.24,7.07,42.47,7.9,1056,1178
2020-11-01,BK08,30236,64278,9.088767831,99.0,19.88,10.87,43.1,12.8,168,507
2020-11-01,BK09,29327,49539,8.579891997,97.9,4.51,4.51,55.94,10.36,348,840
2020-11-01,BK10,37134,42235,5.36922619,100.0,19.73,2.6,55.79,5.11,218,758
2020-11-01,BK11,39536,47594,8.98702402,100.0,19.93,4.95,54.85,10.78,448,438
2020-11-01,BK12,59170,88051,7.531174345,96.6,6.13,7.05,59.01,2.94,154,1125
2020-11-01,BK13,70660,65945,5.965601803,98.1,11.31,7.98,61.24,5.19,63,727
2020-11-01,BK14,20834,48766,4.815897287,93.8,18.39,5.12,41.66,4.15,120,266
2020-11-01,SI01,49266,75607,4.360786801,99.1,9.62,7.36,43.86,4.77,161,935
2020-11-01,SI02,40218,54333,4.45395588,100.0,21.05,10.92,27.85,2.17,100,765
2020-11-01,SI03,52393,63844,3.901464385,100.0,17.96,4.6,40.9,1.3,92,723
2020-12-01,MN01,1709,56697,127.2230633,100.0,4.35,31.68,0.17,0.63,3295,590
2020-12-01,MN02,5235,71986,121.3900258,98.7,3.55,9.63,4.47,10.26,1271,658
2020-12-01,MN03,4629,93396,67.12522937,93.4,14.95,11.15,0.32,8.66,580,641
2020-12-01,MN04,3827,101647,110.4348477,100.0,2.81,11.75,0.88,7.68,964,806
2020-12-01,MN05,3098,94974,515.0147733,100.0,1.59,6.49,0.09,0.67,270,1638
2020-12-01,MN06,3033,111615,201.456762,97.3,3.29,16.3,1.78,4.6,2028,680
2020-12-01,MN07,4709,135020,81.5275173,100.0,19.14,10.24,2.16,10.88,1143,615
2020-12-01,MN08,5916,160141,193.7528705,98.4,2.42,13.79,5.67,9.17,965,854
2020-12-01,MN09,2602,47960,26.91442996,97.3,15.52,23.27,2.43,10.64,205,256
2020-12-01,MN10,4601,64538,32.16656395,91.9,6.3,14.53,4.14,20.61,952,296
2020-12-01,MN11,3259,60805,18.97815762,96.5,42.54,10.63,0.36,5.08,328,363
2020-12-01,MN12,2879,77279,16.30152008,92.1,41.45,9.19,0.5,9.47,267,519
2020-12-01,QN01,4315,44190,7.264741669,86.0,6.48,10.61,5.77,7.42,87,354
2020-12-01,QN02,3218,22924,5.675487879,81.3,2.67,5.76,4.16,6.01,376,260
2020-12-01,QN03,3623,37083,8.419304157,83.7,20.85,12.42,10.23,12.41,618,224
2020-12-01,QN04,3303,56325,20.41924387,89.2,15.89,12.24,4.44,12.29,21,443
2020-12-01,QN05,3453,54194,10.46942478,89.1,6.7,15.95,11.95,16.63,259,461
2020-12-01,QN06,4467,37236,7.793279037,77.6,24.81,18.5,8.14,12.64,142,324
2020-12-01,QN07,4031,55850,10.11799494,83.0,7.31,21.5,9.48,14.65,239,394
2020-12-01,QN08,5458,47142,6.518405125,100.0,8.55,18.36,26.62,4.32,124,247
2020-12-01,QN09,13461,68441,6.134141386,87.9,12.89,6.34,21.49,13.91,28,445
2020-12-01,QN10,20146,52308,4.642398254,100.0,19.86,11.12,33.07,6.72,327,432
2020-12-01,QN11,15200,54973,6.663779684,100.0,0.71,17.12,39.36,8.51,173,530
2020-12-01,QN12,24522,58597,5.217202531,76.9,21.02,6.2,36.12,11.4,509,511
2020-12-01,BX01,16384,105265,14.67765141,86.4,5.19,5.33,5.25,16.9,217,799
2020-12-01,BX02,8616,94891,34.54930033,89.1,8.15,14.05,8.52,12.44,268,471
2020-12-01,BX03,17028,76315,11.8112934,80.1,3.58,11.83,24.01,27.9,310,424
2020-12-01,BX04,11537,48001,9.790031766,88.4,15.64,8.36,19.96,30.0,296,420
2020-12-01,BX05,23558,81169,8.679793471,98.8,12.88,7.57,26.48,10.95,192,636
2020-12-01,BX06,14174,60888,18.3573155,100.0,5.73,5.08,13.75,21.2,116,460
2020-12-01,BX07,14450,47024,10.05383734,97.3,27.88,3.59,15.65,11.21,1393,597
2020-12-01,BX08,8308,51753,14.30380279,83.5,5.29,9.95,18.84,31.79,4199,274
2020-12-01,BX09,8631,43396,12.70561005,98.7,1.71,19.59,32.61,15.47,4118,211
2020-12-01,BX10,24072,57231,8.583101564,98.9,22.85,14.79,36.09,9.88,2700,531
2020-12-01,BX11,29323,71622,10.5234217,93.6,2.49,4.12,43.75,27.28,3827,908
2020-12-01,BX12,24290,68939,13.67506045,98.9,5.81,7.06,39.34,21.96,1870,799
2020-12-01,BX13,7979,50635,8.364470083,100.0,25.05,7.49,13.61,7.44,1750,438
2020-12-01,BX14,16615,66817,12.93563457,90.0,3.52,8.41,47.17,9.79,2433,571
2020-12-01,BX15,30116,70800,9.249163295,99.0,3.81,8.83,51.53,8.31,420,757
2020-12-01,BX16,8574,40300,11.45958165,61.7,5.28,9.11,22.29,20.62,628,228
2020-12-01,BX17,24881,62715,10.72213143,100.0,7.51,6.86,42.64,18.29,431,477
2020-12-01,BX18,44792,69515,5.842433139,95.5,22.46,4.64,45.25,5.38,1111,686
2020-12-01,BK01,24657,100125,12.2519377,98.0,6.02,16.86,14.19,15.18,2577,1029
2020-12-01,BK02,12162,84680,15.93460316,99.1,20.68,3.54,10.44,7.65,1191,580
2020-12-01,BK03,19327,58243,13.4635965,100.0,1.93,6.63,43.21,18.58,1307,700
2020-12-01,BK04,14695,57718,16.08740186,98.3,2.66,6.89,27.05,27.85,863,596
2020-12-01,BK05,41301,72039,7.374318397,97.3,31.04,2.5,30.91,9.87,807,989
2020-12-01,BK06,14525,60086,15.49481449,98.8,1.93,6.25,46.94,4.13,601,429
2020-12-01,BK07,48963,109099,8.280480327,99.4,13.24,7.07,42.47,7.9,1056,1127
2020-12-01,BK08,30236,64278,9.088767831,99.0,19.88,10.87,43.1,12.8,168,486
2020-12-01,BK09,29327,49539,8.579891997,97.9,4.51,4.51,55.94,10.36,348,816
2020-12-01,BK10,37134,42235,5.36922619,100.0,19.73,2.6,55.79,5.11,218,732
2020-12-01,BK11,39536,47594,8.98702402,100.0,19.93,4.95,54.85,10.78,448,424
2020-12-01,BK12,59170,88051,7.531174345,96.6,6.13,7.05,59.01,2.94,154,1066
2020-12-01,BK13,70660,65945,5.965601803,98.1,11.31,7.98,61.24,5.19,63,703
2020-12-01,BK14,20834,48766,4.815897287,93.8,18.39,5.12,41.66,4.15,120,250
2020-12-01,SI01,49266,75607,4.360786801,99.1,9.62,7.36,43.86,4.77,161,896
2020-12-01,SI02,40218,54333,4.45395588,100.0,21.05,10.92,27.85,2.17,100,744
2020-12-01,SI03,52393,63844,3.901464385,100.0,17.96,4.6,40.9,1.3,92,715
2021-01-01,MN01,1704,54810,135.8028393,100.0,4.35,31.68,0.17,0.63,3295,587
2021-01-01,MN02,5230,71772,133.6354126,98.7,3.55,9.63,4.47,10.26,1271,661
2021-01-01,MN03,4627,92510,68.78380465,93.4,14.95,11.15,0.32,8.66,580,644
2021-01-01,MN04,3822,101362,115.4856038,100.0,2.81,11.75,0.88,7.68,964,814
2021-01-01,MN05,3093,90422,515.6812286,100.0,1.59,6.49,0.09,0.67,270,1641
2021-01-01,MN06,3033,111752,208.040302,97.3,3.29,16.3,1.78,4.6,2028,684
2021-01-01,MN07,4709,135373,132.7832281,100.0,19.14,10.24,2.16,10.88,1143,622
2021-01-01,MN08,5916,159795,194.9382508,98.4,2.42,13.79,5.67,9.17,965,862
2021-01-01,MN09,2603,47242,26.94289857,97.3,15.52,23.27,2.43,10.64,205,257
2021-01-01,MN10,4602,64340,32.58945127,91.9,6.3,14.53,4.14,20.61,952,298
2021-01-01,MN11,3262,61344,19.83686724,96.5,42.54,10.63,0.36,5.08,328,365
2021-01-01,MN12,2878,77176,16.07237185,92.1,41.45,9.19,0.5,9.47,267,524
2021-01-01,QN01,4321,45470,7.3966883,86.0,6.48,10.61,5.77,7.42,87,354
2021-01-01,QN02,3219,22724,6.078228785,81.3,2.67,5.76,4.16,6.01,376,262
2021-01-01,QN03,3621,37368,8.517696573,83.7,20.85,12.42,10.23,12.41,618,224
2021-01-01,QN04,3303,56306,20.40435422,89.2,15.89,12.24,4.44,12.29,21,445
2021-01-01,QN05,3449,53941,10.50974695,89.1,6.7,15.95,11.95,16.63,259,464
2021-01-01,QN06,4462,36441,7.821518553,77.6,24.81,18.5,8.14,12.64,142,326
2021-01-01,QN07,4031,55805,10.14426568,83.0,7.31,21.5,9.48,14.65,239,394
2021-01-01,QN08,5455,47142,7.517334737,100.0,8.55,18.36,26.62,4.32,124,248
2021-01-01,QN09,13535,74701,5.894917873,87.9,12.89,6.34,21.49,13.91,28,451
2021-01-01,QN10,20138,52304,4.989592607,100.0,19.86,11.12,33.07,6.72,327,435
2021-01-01,QN11,15201,54975,6.661620496,100.0,0.71,17.12,39.36,8.51,173,534
2021-01-01,QN12,24519,58591,5.214123796,76.9,21.02,6.2,36.12,11.4,509,513
2021-01-01,BX01,16389,104333,14.74453781,86.4,5.19,5.33,5.25,16.9,217,802
2021-01-01,BX02,8626,96251,34.92916929,89.1,8.15,14.05,8.52,12.44,268,469
2021-01-01,BX03,17048,76194,11.93056918,80.1,3.58,11.83,24.01,27.9,310,427
2021-01-01,BX04,11545,47914,9.850296582,88.4,15.64,8.36,19.96,30.0,296,421
2021-01-01,BX05,23568,81606,8.70073392,98.8,12.88,7.57,26.48,10.95,192,641
2021-01-01,BX06,14181,60707,18.46721845,100.0,5.73,5.08,13.75,21.2,116,463
2021-01-01,BX07,14449,47143,10.09561795,97.3,27.88,3.59,15.65,11.21,1393,605
2021-01-01,BX08,8323,51256,14.36303045,83.5,5.29,9.95,18.84,31.79,4199,275
2021-01-01,BX09,8624,43296,12.73187744,98.7,1.71,19.59,32.61,15.47,4118,212
2021-01-01,BX10,24070,57217,8.57304583,98.9,22.85,14.79,36.09,9.88,2700,533
2021-01-01,BX11,29315,71567,10.57776493,93.6,2.49,4.12,43.75,27.28,3827,913
2021-01-01,BX12,24276,67910,13.67645074,98.9,5.81,7.06,39.34,21.96,1870,805
2021-01-01,BX13,7983,50749,7.742277301,100.0,25.05,7.49,13.61,7.44,1750,440
2021-01-01,BX14,16602,66580,12.94493975,90.0,3.52,8.41,47.17,9.79,2433,571
2021-01-01,BX15,30104,70921,9.290164355,99.0,3.81,8.83,51.53,8.31,420,764
2021-01-01,BX16,8574,40313,11.43132472,61.7,5.28,9.11,22.29,20.62,628,228
2021-01-01,BX17,24873,62679,10.72618045,100.0,7.51,6.86,42.64,18.29,431,478
2021-01-01,BX18,44787,69441,5.873418987,95.5,22.46,4.64,45.25,5.38,1111,691
2021-01-01,BK01,24647,100047,12.31307799,98.0,6.02,16.86,14.19,15.18,2577,1035
2021-01-01,BK02,12152,77927,16.13238095,99.1,20.68,3.54,10.44,7.65,1191,580
2021-01-01,BK03,19328,58291,13.50776774,100.0,1.93,6.63,43.21,18.58,1307,704
2021-01-01,BK04,14698,57632,16.19402145,98.3,2.66,6.89,27.05,27.85,863,603
2021-01-01,BK05,41306,72250,7.391372413,97.3,31.04,2.5,30.91,9.87,807,997
2021-01-01,BK06,14525,60075,15.48748906,98.8,1.93,6.25,46.94,4.13,601,428
2021-01-01,BK07,48962,109680,10.04590191,99.4,13.24,7.07,42.47,7.9,1056,1136
2021-01-01,BK08,30225,61654,9.087457085,99.0,19.88,10.87,43.1,12.8,168,488
2021-01-01,BK09,29322,49548,8.582045908,97.9,4.51,4.51,55.94,10.36,348,821
2021-01-01,BK10,37134,42232,5.370780332,100.0,19.73,2.6,55.79,5.11,218,733
2021-01-01,BK11,39535,47524,9.050046973,100.0,19.93,4.95,54.85,10.78,448,429
2021-01-01,BK12,59179,88772,7.579020223,96.6,6.13,7.05,59.01,2.94,154,1072
2021-01-01,BK13,70654,65944,5.965625574,98.1,11.31,7.98,61.24,5.19,63,705
2021-01-01,BK14,20682,48519,4.913398532,93.8,18.39,5.12,41.66,4.15,120,252
2021-01-01,SI01,49249,75596,4.42445118,99.1,9.62,7.36,43.86,4.77,161,900
2021-01-01,SI02,40158,54331,4.567149298,100.0,21.05,10.92,27.85,2.17,100,747
2021-01-01,SI03,52422,63869,3.978678164,100.0,17.96,4.6,40.9,1.3,92,716
2021-02-01,MN01,1704,54810,135.8028393,100.0,4.35,31.68,0.17,0.63,3295,571
2021-02-01,MN02,5230,71772,133.6354126,98.7,3.55,9.63,4.47,10.26,1271,647
2021-02-01,MN03,4627,92510,68.78380465,93.4,14.95,11.15,0.32,8.66,580,620
2021-02-01,MN04,3822,101362,115.4856038,100.0,2.81,11.75,0.88,7.68,964,795
2021-02-01,MN05,3093,90422,515.6812286,100.0,1.59,6.49,0.09,0.67,270,1600
2021-02-01,MN06,3033,111752,208.040302,97.3,3.29,16.3,1.78,4.6,2028,665
2021-02-01,MN07,4709,135373,132.7832281,100.0,19.14,10.24,2.16,10.88,1143,595
2021-02-01,MN08,5916,159795,194.9382508,98.4,2.42,13.79,5.67,9.17,965,842
2021-02-01,MN09,2603,47242,26.94289857,97.3,15.52,23.27,2.43,10.64,205,246
2021-02-01,MN10,4602,64340,32.58945127,91.9,6.3,14.53,4.14,20.61,952,285
2021-02-01,MN11,3262,61344,19.83686724,96.5,42.54,10.63,0.36,5.08,328,352
2021-02-01,MN12,2878,77176,16.07237185,92.1,41.45,9.19,0.5,9.47,267,506
2021-02-01,QN01,4321,45470,7.3966883,86.0,6.48,10.61,5.77,7.42,87,346
2021-02-01,QN02,3219,22724,6.078228785,81.3,2.67,5.76,4.16,6.01,376,258
2021-02-01,QN03,3621,37368,8.517696573,83.7,20.85,12.42,10.23,12.41,618,217
2021-02-01,QN04,3303,56306,20.40435422,89.2,15.89,12.24,4.44,12.29,21,434
2021-02-01,QN05,3449,53941,10.50974695,89.1,6.7,15.95,11.95,16.63,259,463
2021-02-01,QN06,4462,36441,7.821518553,77.6,24.81,18.5,8.14,12.64,142,326
2021-02-01,QN07,4031,55805,10.14426568,83.0,7.31,21.5,9.48,14.65,239,379
2021-02-01,QN08,5455,47142,7.517334737,100.0,8.55,18.36,26.62,4.32,124,240
2021-02-01,QN09,13535,74701,5.894917873,87.9,12.89,6.34,21.49,13.91,28,428
2021-02-01,QN10,20138,52304,4.989592607,100.0,19.86,11.12,33.07,6.72,327,405
2021-02-01,QN11,15201,54975,6.661620496,100.0,0.71,17.12,39.36,8.51,173,478
2021-02-01,QN12,24519,58591,5.214123796,76.9,21.02,6.2,36.12,11.4,509,486
2021-02-01,BX01,16389,104333,14.74453781,86.4,5.19,5.33,5.25,16.9,217,773
2021-02-01,BX02,8626,96251,34.92916929,89.1,8.15,14.05,8.52,12.44,268,442
2021-02-01,BX03,17048,76194,11.93056918,80.1,3.58,11.83,24.01,27.9,310,406
2021-02-01,BX04,11545,47914,9.850296582,88.4,15.64,8.36,19.96,30.0,296,411
2021-02-01,BX05,23568,81606,8.70073392,98.8,12.88,7.57,26.48,10.95,192,591
2021-02-01,BX06,14181,60707,18.46721845,100.0,5.73,5.08,13.75,21.2,116,423
2021-02-01,BX07,14449,47143,10.09561795,97.3,27.88,3.59,15.65,11.21,1393,568
2021-02-01,BX08,8323,51256,14.36303045,83.5,5.29,9.95,18.84,31.79,4199,251
2021-02-01,BX09,8624,43296,12.73187744,98.7,1.71,19.59,32.61,15.47,4118,201
2021-02-01,BX10,24070,57217,8.57304583,98.9,22.85,14.79,36.09,9.88,2700,497
2021-02-01,BX11,29315,71567,10.57776493,93.6,2.49,4.12,43.75,27.28,3827,830
2021-02-01,BX12,24276,67910,13.67645074,98.9,5.81,7.06,39.34,21.96,1870,740
2021-02-01,BX13,7983,50749,7.742277301,100.0,25.05,7.49,13.61,7.44,1750,397
2021-02-01,BX14,16602,66580,12.94493975,90.0,3.52,8.41,47.17,9.79,2433,526
2021-02-01,BX15,30104,70921,9.290164355,99.0,3.81,8.83,51.53,8.31,420,709
2021-02-01,BX16,8574,40313,11.43132472,61.7,5.28,9.11,22.29,20.62,628,219
2021-02-01,BX17,24873,62679,10.72618045,100.0,7.51,6.86,42.64,18.29,431,440
2021-02-01,BX18,44787,69441,5.873418987,95.5,22.46,4.64,45.25,5.38,1111,631
2021-02-01,BK01,24647,100047,12.31307799,98.0,6.02,16.86,14.19,15.18,2577,976
2021-02-01,BK02,12152,77927,16.13238095,99.1,20.68,3.54,10.44,7.65,1191,556
2021-02-01,BK03,19328,58291,13.50776774,100.0,1.93,6.63,43.21,18.58,1307,660
2021-02-01,BK04,14698,57632,16.19402145,98.3,2.66,6.89,27.05,27.85,863,563
2021-02-01,BK05,41306,72250,7.391372413,97.3,31.04,2.5,30.91,9.87,807,918
2021-02-01,BK06,14525,60075,15.48748906,98.8,1.93,6.25,46.94,4.13,601,396
2021-02-01,BK07,48962,109680,10.04590191,99.4,13.24,7.07,42.47,7.9,1056,1003
2021-02-01,BK08,30225,61654,9.087457085,99.0,19.88,10.87,43.1,12.8,168,437
2021-02-01,BK09,29322,49548,8.582045908,97.9,4.51,4.51,55.94,10.36,348,716
2021-02-01,BK10,37134,42232,5.370780332,100.0,19.73,2.6,55.79,5.11,218,662
2021-02-01,BK11,39535,47524,9.050046973,100.0,19.93,4.95,54.85,10.78,448,381
2021-02-01,BK12,59179,88772,7.579020223,96.6,6.13,7.05,59.01,2.94,154,989
2021-02-01,BK13,70654,65944,5.965625574,98.1,11.31,7.98,61.24,5.19,63,619
2021-02-01,BK14,20682,48519,4.913398532,93.8,18.39,5.12,41.66,4.15,120,232
2021-02-01,SI01,49249,75596,4.42445118,99.1,9.62,7.36,43.86,4.77,161,810
2021-02-01,SI02,40158,54331,4.567149298,100.0,21.05,10.92,27.85,2.17,100,674
2021-02-01,SI03,52422,63869,3.978678164,100.0,17.96,4.6,40.9,1.3,92,640
2021-03-01,MN01,1704,54810,135.8028393,100.0,4.35,31.68,0.17,0.63,3295,547
2021-03-01,MN02,5230,71772,133.6354126,98.7,3.55,9.63,4.47,10.26,1271,632
2021-03-01,MN03,4627,92510,68.78380465,93.4,14.95,11.15,0.32,8.66,580,619
2021-03-01,MN04,3822,101362,115.4856038,100.0,2.81,11.75,0.88,7.68,964,771
2021-03-01,MN05,3093,90422,515.6812286,100.0,1.59,6.49,0.09,0.67,270,1570
2021-03-01,MN06,3033,111752,208.040302,97.3,3.29,16.3,1.78,4.6,2028,622
2021-03-01,MN07,4709,135373,132.7832281,100.0,19.14,10.24,2.16,10.88,1143,578
2021-03-01,MN08,5916,159795,194.9382508,98.4,2.42,13.79,5.67,9.17,965,801
2021-03-01,MN09,2603,47242,26.94289857,97.3,15.52,23.27,2.43,10.64,205,243
2021-03-01,MN10,4602,64340,32.58945127,91.9,6.3,14.53,4.14,20.61,952,279
2021-03-01,MN11,3262,61344,19.83686724,96.5,42.54,10.63,0.36,5.08,328,351
2021-03-01,MN12,2878,77176,16.07237185,92.1,41.45,9.19,0.5,9.47,267,499
