,CD,Year,Month,dirty_level,Count311,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,fs_openhours,fs_open,trs_permits,paper_baskets,mgp_baskets,total_number_of_households,hh_compost_num,hh_compost_percent,shape_area,wfr_avg_recycling,wfr_avg_refuse,wfr_avg_bulk,bigbelly,seasonal_wire_litter_basket,highend_basket,publicspacereceptacle,wire_basket,total_litter_baskets,pct_bach_deg,over65_rate,under18_rate,pct_white_nh,poverty_rate,pct_hh_rent_burd,mean_commute,unemployment,crime_per_1000,pop_density,numbldgs,unitstotal,asland_sqft,pct_clean_strts,pct_lot_area_open_space,pct_lot_area_public_facility_institution,pct_lot_area_res_1_2_family_bldg,pct_lot_area_res_multifamily_walkup,restaurant,business
999,BK17,2021,7,3,127,5466.5,368.8,527.7,0.0,369.8,2.0,1.0,0.0,0.0,60208,0,0.0,0.0009258792888345,1.0,2.4549204734387886,2.4549204734387886,0.0,0.0,4.0,1.0,14.0,19.0,24.5,15.8,21.1,3.1,16.8,49.1,47.7,4.7,8.4,46137.2722658659,24877,62909,10.70676035,100.0,7.51,6.86,42.64,18.29,431,437
1000,BK17,2021,8,3,138,5071.0,334.6,496.4,0.0,369.8,2.0,1.0,0.0,0.0,60208,0,0.0,0.0009258792888345,1.0,2.4549204734387886,2.4549204734387886,0.0,0.0,4.0,1.0,14.0,19.0,24.5,15.8,21.1,3.1,16.8,49.1,47.7,4.7,8.4,46137.2722658659,24877,62909,10.70676035,100.0,7.51,6.86,42.64,18.29,431,443
1001,BK17,2021,9,3,104,5015.2,337.6,496.7,0.0,369.8,2.0,1.0,0.0,0.0,60208,0,0.0,0.0009258792888345,1.0,2.4549204734387886,2.4549204734387886,0.0,0.0,4.0,1.0,14.0,19.0,24.5,15.8,21.1,3.1,16.8,49.1,47.7,4.7,8.4,46137.2722658659,24863,63331,10.70682018,100.0,7.51,6.86,42.64,18.29,431,448
1002,BK17,2021,10,3,89,4793.1,313.0,455.9,0.0,369.8,2.0,1.0,0.0,0.0,60208,0,0.0,0.0009258792888345,1.0,2.4549204734387886,2.4549204734387886,0.0,0.0,4.0,1.0,14.0,19.0,24.5,15.8,21.1,3.1,16.8,49.1,47.7,4.7,8.4,46137.2722658659,24863,63331,10.70682018,100.0,7.51,6.86,42.64,18.29,431,455
1003,BK18,2016,11,3,55,5482.0,587.3,518.1,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,817
1004,BK18,2016,12,3,68,5462.9,788.0,654.8,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,773
1005,BK18,2017,1,2,53,4890.3,624.4,558.4,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,781
1006,BK18,2017,2,3,62,4205.4,479.1,466.5,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,731
1007,BK18,2017,3,3,66,4774.8,556.3,524.7,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,728
1008,BK18,2017,4,3,83,5322.8,567.7,569.2,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,739
1009,BK18,2017,5,3,68,6090.8,590.5,594.5,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,746
1010,BK18,2017,6,3,97,6204.4,617.9,653.5,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,752
1011,BK18,2017,7,3,110,6043.7,584.7,622.1,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,746
1012,BK18,2017,8,3,101,5907.8,584.1,599.3,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,754
1013,BK18,2017,9,3,75,5592.4,571.4,574.0,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,758
1014,BK18,2017,10,3,69,5380.2,550.1,545.5,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,765
1015,BK18,2017,11,2,41,5504.1,581.9,578.5,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,777
1016,BK18,2017,12,2,47,5142.1,646.1,610.7,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,688
1017,BK18,2018,1,3,55,4859.4,590.3,597.4,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,701
1018,BK18,2018,2,2,46,4365.2,508.0,504.3,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,714
1019,BK18,2018,3,3,54,5015.1,569.7,568.5,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,711
1020,BK18,2018,4,3,56,5087.0,528.5,541.3,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,713
1021,BK18,2018,5,3,82,6155.7,572.5,597.9,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,729
1022,BK18,2018,6,3,88,6105.7,615.1,628.8,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,744
1023,BK18,2018,7,3,103,6092.0,560.2,603.3,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,767
1024,BK18,2018,8,3,122,6231.2,588.8,643.0,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,779
1025,BK18,2018,9,3,97,5687.7,554.6,605.8,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,784
1026,BK18,2018,10,3,74,5807.7,552.4,578.4,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,792
1027,BK18,2018,11,3,61,5616.4,608.7,595.6,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45221,69278,12.14469027,95.5,22.46,4.64,45.25,5.38,1111,800
1028,BK18,2018,12,3,66,5379.6,655.6,588.7,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44822,69264,11.17083825,95.5,22.46,4.64,45.25,5.38,1111,745
1029,BK18,2019,1,3,67,4937.8,596.6,612.6,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44822,69264,11.17083825,95.5,22.46,4.64,45.25,5.38,1111,747
1030,BK18,2019,2,3,55,4275.3,463.5,476.0,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44822,69264,11.17083825,95.5,22.46,4.64,45.25,5.38,1111,695
1031,BK18,2019,3,3,75,4799.9,518.3,535.4,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44822,69264,11.17083825,95.5,22.46,4.64,45.25,5.38,1111,697
1032,BK18,2019,4,3,65,5531.0,537.5,559.7,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44822,69264,11.17083825,95.5,22.46,4.64,45.25,5.38,1111,701
1033,BK18,2019,5,3,71,6118.8,556.3,654.8,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44822,69264,11.17083825,95.5,22.46,4.64,45.25,5.38,1111,704
1034,BK18,2019,6,3,109,6038.7,584.1,654.8,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44822,69264,11.17083825,95.5,22.46,4.64,45.25,5.38,1111,712
1035,BK18,2019,8,3,79,5912.6,552.0,668.3,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44820,69275,11.12941668,95.5,22.46,4.64,45.25,5.38,1111,718
1036,BK18,2019,9,3,55,5561.0,510.8,593.4,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44820,69275,11.12941668,95.5,22.46,4.64,45.25,5.38,1111,725
1037,BK18,2019,10,2,48,5634.5,542.8,605.3,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45188,69419,10.8376804,95.5,22.46,4.64,45.25,5.38,1111,726
1038,BK18,2019,11,1,28,5132.6,497.6,541.5,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45188,69419,10.8376804,95.5,22.46,4.64,45.25,5.38,1111,724
1039,BK18,2019,12,2,38,5595.3,715.3,662.9,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45188,69419,10.8376804,95.5,22.46,4.64,45.25,5.38,1111,693
1040,BK18,2020,1,2,32,5060.7,591.8,644.6,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45188,69417,10.83739412,95.5,22.46,4.64,45.25,5.38,1111,697
1041,BK18,2020,2,2,47,4388.2,461.7,525.5,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,45188,69417,10.83739412,95.5,22.46,4.64,45.25,5.38,1111,703
1042,BK18,2020,3,2,35,4845.4,526.4,609.2,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44821,69552,10.81619018,95.5,22.46,4.64,45.25,5.38,1111,698
1043,BK18,2020,4,1,28,5367.7,549.5,690.3,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44821,69552,10.81619018,95.5,22.46,4.64,45.25,5.38,1111,699
1044,BK18,2020,5,2,52,6168.7,599.6,767.5,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44821,69552,10.81619018,95.5,22.46,4.64,45.25,5.38,1111,700
1045,BK18,2020,6,3,55,6653.2,662.1,842.6,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44800,69489,10.81521615,95.5,22.46,4.64,45.25,5.38,1111,695
1046,BK18,2020,7,3,64,6732.9,679.8,857.7,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44800,69489,10.81521615,95.5,22.46,4.64,45.25,5.38,1111,697
1047,BK18,2020,8,3,94,6639.9,588.2,776.9,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44800,69489,10.81521615,95.5,22.46,4.64,45.25,5.38,1111,702
1048,BK18,2020,9,3,66,6346.2,607.0,737.0,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44797,69485,10.81508735,95.5,22.46,4.64,45.25,5.38,1111,701
1049,BK18,2020,10,2,43,6102.5,635.0,732.8,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44796,69489,10.84033292,95.5,22.46,4.64,45.25,5.38,1111,702
1050,BK18,2020,11,2,42,6116.7,562.4,609.5,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44792,69515,5.842433139,95.5,22.46,4.64,45.25,5.38,1111,707
1051,BK18,2020,12,2,37,5894.8,756.5,756.6,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44792,69515,5.842433139,95.5,22.46,4.64,45.25,5.38,1111,686
1052,BK18,2021,1,2,35,5213.7,612.6,677.7,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44787,69441,5.873418987,95.5,22.46,4.64,45.25,5.38,1111,691
1053,BK18,2021,2,1,19,4257.7,426.6,542.2,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44787,69441,5.873418987,95.5,22.46,4.64,45.25,5.38,1111,631
1054,BK18,2021,3,3,83,5901.4,585.5,666.2,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44787,69441,5.873418987,95.5,22.46,4.64,45.25,5.38,1111,634
1055,BK18,2021,4,3,87,5397.3,540.3,632.1,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44787,69441,5.873418987,95.5,22.46,4.64,45.25,5.38,1111,640
1056,BK18,2021,5,3,67,6067.6,550.4,660.9,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44787,69441,5.873418987,95.5,22.46,4.64,45.25,5.38,1111,647
1057,BK18,2021,6,3,78,6866.0,623.3,717.2,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44787,69465,5.870339888,95.5,22.46,4.64,45.25,5.38,1111,657
1058,BK18,2021,7,3,85,6844.4,595.6,739.5,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44787,69465,5.870339888,95.5,22.46,4.64,45.25,5.38,1111,645
1059,BK18,2021,8,3,101,6259.8,534.4,660.4,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44787,69465,5.870339888,95.5,22.46,4.64,45.25,5.38,1111,653
1060,BK18,2021,9,3,84,6335.7,564.2,692.2,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44791,69476,5.836920565,95.5,22.46,4.64,45.25,5.38,1111,655
1061,BK18,2021,10,3,60,6214.0,521.1,600.5,0.0,146.2,2.0,0.0,9.0,9.0,65610,0,0.0,0.0023271431846609,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,31.2,15.3,23.3,22.5,13.9,41.7,48.5,4.2,6.6,22915.63232266892,44791,69476,5.836920565,95.5,22.46,4.64,45.25,5.38,1111,660
1062,BX01,2016,11,1,15,1972.8,110.2,132.5,0.0,124.7,4.0,6.0,1.0,1.0,43509,0,0.0,0.0005989244929491,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,0.0,3.0,13.0,16.0,11.3,9.0,29.7,2.1,32.3,49.4,42.5,6.4,21.7,42230.049029041074,4386,41918,6.707589221,86.0,6.48,10.61,5.77,7.42,87,503
1063,BX01,2016,12,1,7,1937.4,125.1,127.8,0.0,107.5,3.0,6.0,1.0,1.0,43509,0,0.0,0.0005989244929491,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,0.0,3.0,13.0,16.0,11.3,9.0,29.7,2.1,32.3,49.4,42.5,6.4,21.7,42230.049029041074,4386,41918,6.707589221,86.0,6.48,10.61,5.77,7.42,87,445
1064,BX01,2017,1,1,11,1884.9,129.2,151.0,0.0,107.5,3.0,6.0,1.0,1.0,43509,0,0.0,0.0005989244929491,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,0.0,3.0,13.0,16.0,11.3,9.0,29.7,2.1,32.3,49.4,42.5,6.4,21.7,42230.049029041074,4386,41918,6.707589221,86.0,6.48,10.61,5.77,7.42,87,450
1065,BX01,2017,2,1,7,1666.6,88.4,117.0,0.0,107.5,3.0,6.0,1.0,1.0,43509,0,0.0,0.0005989244929491,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,0.0,3.0,13.0,16.0,11.3,9.0,29.7,2.1,32.3,49.4,42.5,6.4,21.7,42230.049029041074,4386,41918,6.707589221,86.0,6.48,10.61,5.77,7.42,87,438
1066,BX01,2017,3,2,33,1873.9,105.0,123.5,0.0,107.5,3.0,6.0,1.0,1.0,43509,0,0.0,0.0005989244929491,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,0.0,3.0,13.0,16.0,11.3,9.0,29.7,2.1,32.3,49.4,42.5,6.4,21.7,42230.049029041074,4386,41918,6.707589221,86.0,6.48,10.61,5.77,7.42,87,439
1067,BX01,2017,4,1,12,1856.1,106.2,130.6,0.0,107.5,3.0,6.0,1.0,1.0,43509,0,0.0,0.0005989244929491,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,0.0,3.0,13.0,16.0,11.3,9.0,29.7,2.1,32.3,49.4,42.5,6.4,21.7,42230.049029041074,4386,41918,6.707589221,86.0,6.48,10.61,5.77,7.42,87,442
1068,BX01,2017,5,1,30,2018.0,118.7,144.0,0.0,107.5,3.0,6.0,1.0,1.0,43509,0,0.0,0.0005989244929491,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,0.0,3.0,13.0,16.0,11.3,9.0,29.7,2.1,32.3,49.4,42.5,6.4,21.7,42230.049029041074,4386,41918,6.707589221,86.0,6.48,10.61,5.77,7.42,87,455
1069,BX01,2017,6,2,32,1946.3,119.4,142.5,0.0,107.5,3.0,6.0,1.0,1.0,43509,0,0.0,0.0005989244929491,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,0.0,3.0,13.0,16.0,11.3,9.0,29.7,2.1,32.3,49.4,42.5,6.4,21.7,42230.049029041074,4386,41918,6.707589221,86.0,6.48,10.61,5.77,7.42,87,463
